time,MAC,packet
2025-09-18 12:23:59.837117,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.837170,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.846563,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.846563,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.846683,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.846762,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.857293,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.857824,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.857976,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.858219,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.868249,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.868249,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.868333,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.868391,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.871585,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'b.b.6.8.9.9.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:23:59.878624,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:23:59.878624,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.878679,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Neighbor Discovery - Neighbor Advertisement (tgt: 2001:a:b:c:2f3b:681d:45b5:b57b)
2025-09-18 12:23:59.878725,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.879155,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.879205,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.888795,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:23:59.888839,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Neighbor Discovery - Neighbor Advertisement (tgt: fe80::2cc4:e237:ed99:86bb)
2025-09-18 12:23:59.888875,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.888900,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.888935,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.888967,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.898922,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.898922,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.899168,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:23:59.899195,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:23:59.909400,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.909477,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.909569,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:23:59.909638,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'2.debian.pool.ntp.org.'
2025-09-18 12:23:59.919735,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.919735,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.920349,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.920414,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.929818,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.929819,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.929973,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.930033,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'3.debian.pool.ntp.org.'
2025-09-18 12:23:59.940075,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.940075,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.940358,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.940430,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.950594,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.950595,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.951020,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.951067,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'0.debian.pool.ntp.org.'
2025-09-18 12:23:59.961065,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.961066,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.961410,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.961464,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.971246,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.971246,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.971354,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.971389,00:0c:29:c2:dc:18,Ether / IP / UDP / DNS Qry b'1.debian.pool.ntp.org.'
2025-09-18 12:23:59.982079,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:23:59.982079,ca:01:07:3b:00:08,Ether / IP / ICMP 192.168.0.1 > 192.168.0.3 dest-unreach port-unreachable / IPerror / UDPerror
2025-09-18 12:24:00.296367,00:0c:29:77:3b:af,Ether / IP / IGMP: 192.168.0.4 > 224.0.0.252 Version 1 - Membership Report 224.0.0.252 / Padding
2025-09-18 12:24:00.312222,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'b.7.5.b.5.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:00.483631,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'b.7.5.b.5.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:00.920301,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '8.0.0.0.b.3.e.f.f.f.7.0.1.0.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:01.089805,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'8.0.0.0.b.3.e.f.f.f.7.0.1.0.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:01.539247,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '8.0.0.0.b.3.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:01.708351,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'8.0.0.0.b.3.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:02.171957,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '1.0.0.0.0.0.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:02.321882,00:50:56:c0:00:02,Ether / IP / IGMP: 169.254.92.128 > 224.0.0.252 Version 1 - Membership Report 224.0.0.252 / Padding
2025-09-18 12:24:02.344082,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'1.0.0.0.0.0.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:02.779548,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
2025-09-18 12:24:02.830889,00:50:56:c0:00:02,Ether / IP / IGMP: 169.254.92.128 > 239.255.255.250 Version 1 - Membership Report 239.255.255.250 / Padding
2025-09-18 12:24:02.830889,00:50:56:c0:00:02,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:50:56:c0:00:02
2025-09-18 12:24:02.831031,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Neighbor Discovery - Neighbor Advertisement (tgt: fe80::2cc4:e237:ed99:86bb)
2025-09-18 12:24:02.838143,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:02.840971,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:02.962597,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
2025-09-18 12:24:03.401096,00:0c:29:c2:dc:18,Ether / IP / UDP 192.168.0.3:5355 > 224.0.0.252:5355 / LLMNRQuery who has '1.0.168.192.in-addr.arpa.'
2025-09-18 12:24:03.831102,00:50:56:c0:00:02,Ether / IP / IGMP: 169.254.92.128 > 224.0.0.251 Version 1 - Membership Report 224.0.0.251 / Padding
2025-09-18 12:24:03.980307,00:0c:29:c2:dc:18,Ether / IP / UDP / mDNS Qry b'1.0.168.192.in-addr.arpa.'
2025-09-18 12:24:04.416300,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'a.c.0.b.2.d.5.5.7.1.b.7.5.3.5.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:04.589922,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'a.c.0.b.2.d.5.5.7.1.b.7.5.3.5.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:04.626970,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:05.044516,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'a.c.0.b.2.d.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:05.221630,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'a.c.0.b.2.d.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:05.663428,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '2.1.e.b.1.2.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:05.812831,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'2.1.e.b.1.2.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:06.264340,00:0c:29:c2:dc:18,Ether / IP / UDP 192.168.0.3:5355 > 224.0.0.252:5355 / LLMNRQuery who has '4.0.168.192.in-addr.arpa.'
2025-09-18 12:24:06.493273,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:06.844845,00:0c:29:c2:dc:18,Ether / IP / UDP / mDNS Qry b'4.0.168.192.in-addr.arpa.'
2025-09-18 12:24:07.292489,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '7.1.3.5.b.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:07.452847,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'7.1.3.5.b.b.f.f.1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.f.f.ip6.arpa.'
2025-09-18 12:24:07.858852,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:07.860643,00:50:56:c0:00:02,Ether / IPv6 / ICMPv6ND_NA / ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address 00:50:56:c0:00:02
2025-09-18 12:24:07.865341,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:07.908096,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '7.1.3.5.b.b.8.c.8.3.3.9.a.e.b.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.'
2025-09-18 12:24:07.909115,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:5355 / LLMNRResponse '7.1.3.5.b.b.8.c.8.3.3.9.a.e.b.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.' is at 'b'PC-SE5126-PhVi.''
2025-09-18 12:24:08.079984,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:08.082833,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans 169.254.92.128
2025-09-18 12:24:08.083984,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:08.086062,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans fe80::cbea:9338:c8bb:5317
2025-09-18 12:24:08.090194,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'PC-SE5126-PhVi.local.'
2025-09-18 12:24:08.091911,00:50:56:c0:00:02,Ether / IPv6 / UDP / mDNS Ans fe80::cbea:9338:c8bb:5317
2025-09-18 12:24:08.139966,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:53550 > ff02::1:3:5355 / LLMNRQuery who has 'PC-SE5126-PhVi.'
2025-09-18 12:24:08.141244,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:53550 / LLMNRResponse 'PC-SE5126-PhVi.' is at '169.254.92.128'
2025-09-18 12:24:08.141755,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:53550 > ff02::1:3:5355 / LLMNRQuery who has 'PC-SE5126-PhVi.'
2025-09-18 12:24:08.142791,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:53550 / LLMNRResponse 'PC-SE5126-PhVi.' is at 'fe80::cbea:9338:c8bb:5317'
2025-09-18 12:24:08.144014,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:53550 > ff02::1:3:5355 / LLMNRQuery who has 'PC-SE5126-PhVi.'
2025-09-18 12:24:08.144506,00:50:56:c0:00:02,Ether / IPv6 / UDP fe80::cbea:9338:c8bb:5317:5355 > fe80::2cc4:e237:ed99:86bb:53550 / LLMNRResponse 'PC-SE5126-PhVi.' is at '169.254.92.128'
2025-09-18 12:24:08.155614,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6DestUnreach / IPerror6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address 00:0c:29:c2:dc:18
2025-09-18 12:24:09.890865,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:09.929403,00:0c:29:c2:dc:18,Ether / 2001:a:b:c:2f3b:681d:45b5:b57b > 2001:a:b:c:c801:7ff:fe3b:8 (60) / IPv6ExtHdrDestOpt / Raw
2025-09-18 12:24:09.941552,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > 2001:a:b:c:2f3b:681d:45b5:b57b (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:09.964569,00:0c:29:c2:dc:18,Ether / IPv6 / IPv6ExtHdrDestOpt / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:09.973115,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > 2001:a:b:c:2f3b:681d:45b5:b57b (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.015595,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.063590,00:0c:29:c2:dc:18,Ether / 2001:a:b:c:2f3b:681d:45b5:b57b > 2001:a:b:c:535:7b17:55d2:b0ca (60) / IPv6ExtHdrDestOpt / Raw
2025-09-18 12:24:10.111331,00:0c:29:c2:dc:18,Ether / IPv6 / IPv6ExtHdrDestOpt / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.151232,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.161391,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:10.200805,00:0c:29:c2:dc:18,Ether / 2001:a:b:c:2f3b:681d:45b5:b57b > 2001:a:b:c:cbea:9338:c8bb:5317 (60) / IPv6ExtHdrDestOpt / Raw
2025-09-18 12:24:10.214265,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > 2001:a:b:c:2f3b:681d:45b5:b57b (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.257526,00:0c:29:c2:dc:18,Ether / IPv6 / IPv6ExtHdrDestOpt / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.269164,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > 2001:a:b:c:2f3b:681d:45b5:b57b (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.314877,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.320207,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.363500,00:0c:29:c2:dc:18,Ether / fe80::2cc4:e237:ed99:86bb > 2001:a:b:c:c801:7ff:fe3b:8 (60) / IPv6ExtHdrDestOpt / Raw
2025-09-18 12:24:10.372631,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.399671,00:0c:29:c2:dc:18,Ether / IPv6 / IPv6ExtHdrDestOpt / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.403466,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.422058,00:50:56:c0:00:02,Ether / IP / UDP / BOOTP / DHCP Discover
2025-09-18 12:24:10.447162,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.495430,00:0c:29:c2:dc:18,Ether / fe80::2cc4:e237:ed99:86bb > 2001:a:b:c:535:7b17:55d2:b0ca (60) / IPv6ExtHdrDestOpt / Raw
2025-09-18 12:24:10.535510,00:0c:29:c2:dc:18,Ether / IPv6 / IPv6ExtHdrDestOpt / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.571789,00:0c:29:c2:dc:18,Ether / IPv6 / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.579994,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.632285,00:0c:29:c2:dc:18,Ether / fe80::2cc4:e237:ed99:86bb > 2001:a:b:c:cbea:9338:c8bb:5317 (60) / IPv6ExtHdrDestOpt / Raw
2025-09-18 12:24:10.642938,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.687229,00:0c:29:c2:dc:18,Ether / IPv6 / IPv6ExtHdrDestOpt / ICMPv6 Echo Request (id: 0x0 seq: 0x0)
2025-09-18 12:24:10.694499,ca:01:07:3b:00:08,Ether / fe80::c801:7ff:fe3b:8 > fe80::2cc4:e237:ed99:86bb (58) / ICMPv6ND_Redirect / ICMPv6NDOptRedirectedHdr
2025-09-18 12:24:10.832071,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has '8.0.0.0.b.3.e.f.f.f.7.0.1.0.8.c.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
2025-09-18 12:24:11.018031,00:0c:29:c2:dc:18,Ether / IPv6 / UDP / mDNS Qry b'8.0.0.0.b.3.e.f.f.f.7.0.1.0.8.c.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
2025-09-18 12:24:11.397060,ca:01:07:3b:00:08,Ether / IPv6 / ICMPv6ND_NS / ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ca:01:07:3b:00:08
2025-09-18 12:24:11.464431,00:0c:29:c2:dc:18,Ether / IPv6 / UDP fe80::2cc4:e237:ed99:86bb:5355 > ff02::1:3:5355 / LLMNRQuery who has 'a.c.0.b.2.d.5.5.7.1.b.7.5.3.5.0.c.0.0.0.b.0.0.0.a.0.0.0.1.0.0.2.ip6.arpa.'
